"","year","biomass","control.rule","sim"
"33819",2031,23690.4849275941,"constant.f.00",4051
"33820",2032,26243.2974625332,"constant.f.00",4051
"33821",2033,35894.7015670943,"constant.f.00",4051
"33822",2034,42304.5554793557,"constant.f.00",4051
"33823",2035,41008.4611287533,"constant.f.00",4051
"33824",2036,34801.7003554086,"constant.f.00",4051
"33825",2037,36150.4158760318,"constant.f.00",4051
"33826",2038,36951.7206182296,"constant.f.00",4051
"33827",2039,51442.8407035128,"constant.f.00",4051
"33828",2040,64796.519203952,"constant.f.00",4051
"33829",2041,61186.5939855295,"constant.f.00",4051
"33830",2042,53518.6119476523,"constant.f.00",4051
"33831",2043,44358.4744861086,"constant.f.00",4051
"33832",2044,35364.8684438822,"constant.f.00",4051
"33833",2045,30013.0305957371,"constant.f.00",4051
"33834",2046,21096.9622558706,"constant.f.00",4051
"33835",2047,14880.4668136296,"constant.f.00",4051
"33836",2048,11523.6637957755,"constant.f.00",4051
"33837",2049,9305.6223095266,"constant.f.00",4051
"33838",2050,8804.81789443638,"constant.f.00",4051
"33839",2051,14926.477670883,"constant.f.00",4051
"33840",2052,19240.0613196745,"constant.f.00",4051
"33841",2023,14701.8269619167,"constant.f.00",9402
"33842",2024,15166.5458201782,"constant.f.00",9402
"33843",2025,17373.11805021,"constant.f.00",9402
"33844",2026,19717.1049901712,"constant.f.00",9402
"33845",2027,18975.7762468038,"constant.f.00",9402
"33846",2028,17545.7825860822,"constant.f.00",9402
"33847",2029,13705.3752330419,"constant.f.00",9402
"33848",2030,17028.0602360769,"constant.f.00",9402
"33849",2031,18036.0040767363,"constant.f.00",9402
"33850",2032,72029.9375986023,"constant.f.00",9402
"33851",2033,111577.572643734,"constant.f.00",9402
"33852",2034,114401.891411744,"constant.f.00",9402
"33853",2035,114851.324632159,"constant.f.00",9402
"33854",2036,105749.248833036,"constant.f.00",9402
"33855",2037,89614.0247832042,"constant.f.00",9402
"33856",2038,79310.0719283081,"constant.f.00",9402
"33857",2039,53764.2119629685,"constant.f.00",9402
"33858",2040,43457.9826189805,"constant.f.00",9402
"33859",2041,72877.7676640108,"constant.f.00",9402
"33860",2042,79297.6218909634,"constant.f.00",9402
"33861",2043,70874.9124830315,"constant.f.00",9402
"33862",2044,59759.7764726324,"constant.f.00",9402
"33863",2045,47765.7043839807,"constant.f.00",9402
"33864",2046,40688.4843230518,"constant.f.00",9402
"33865",2047,33949.5295374927,"constant.f.00",9402
"33866",2048,19145.8024605563,"constant.f.00",9402
"33867",2049,12181.1867869122,"constant.f.00",9402
"33868",2050,8749.41772552426,"constant.f.00",9402
"33869",2051,8908.99008624881,"constant.f.00",9402
"33870",2052,9441.3240493663,"constant.f.00",9402
"33871",2023,19168.4860260006,"constant.f.00",5959
"33872",2024,19319.2926336974,"constant.f.00",5959
"33873",2025,18020.3025099378,"constant.f.00",5959
"33874",2026,67199.0591849267,"constant.f.00",5959
"33875",2027,100911.234578856,"constant.f.00",5959
"33876",2028,102686.445565624,"constant.f.00",5959
"33877",2029,88651.9755503979,"constant.f.00",5959
"33878",2030,69006.5421137924,"constant.f.00",5959
"33879",2031,59818.9101536619,"constant.f.00",5959
"33880",2032,57052.9338801854,"constant.f.00",5959
"33881",2033,42879.9466850475,"constant.f.00",5959
"33882",2034,37420.7098770087,"constant.f.00",5959
"33883",2035,43000.7579254593,"constant.f.00",5959
"33884",2036,47266.6659168346,"constant.f.00",5959
"33885",2037,61528.839493081,"constant.f.00",5959
"33886",2038,81315.2247281704,"constant.f.00",5959
"33887",2039,81539.376351959,"constant.f.00",5959
"33888",2040,71012.6392260338,"constant.f.00",5959
"33889",2041,63641.5641223523,"constant.f.00",5959
"33890",2042,52044.0398412984,"constant.f.00",5959
"33891",2043,41149.8225972371,"constant.f.00",5959
"33892",2044,36676.8280447083,"constant.f.00",5959
"33893",2045,27828.1002417087,"constant.f.00",5959
"33894",2046,21881.6897714665,"constant.f.00",5959
"33895",2047,17819.4407028037,"constant.f.00",5959
"33896",2048,28184.3941636095,"constant.f.00",5959
"33897",2049,34401.7257673002,"constant.f.00",5959
"33898",2050,37494.3966549605,"constant.f.00",5959
"33899",2051,35296.8195873776,"constant.f.00",5959
"33900",2052,30916.7082851318,"constant.f.00",5959
"33901",2023,21032.4672790735,"constant.f.00",6139
"33902",2024,23847.0543662103,"constant.f.00",6139
"33903",2025,26017.9984719745,"constant.f.00",6139
"33904",2026,29895.4004759579,"constant.f.00",6139
"33905",2027,45528.6903597325,"constant.f.00",6139
"33906",2028,58200.5696932588,"constant.f.00",6139
"33907",2029,55243.8870942367,"constant.f.00",6139
"33908",2030,50462.4427251429,"constant.f.00",6139
"33909",2031,46059.5916960229,"constant.f.00",6139
"33910",2032,43453.1953502353,"constant.f.00",6139
"33911",2033,47921.4092089718,"constant.f.00",6139
"33912",2034,49454.4630437851,"constant.f.00",6139
"33913",2035,46147.1509924945,"constant.f.00",6139
"33914",2036,47489.9839647199,"constant.f.00",6139
"33915",2037,46508.7609594537,"constant.f.00",6139
"33916",2038,44119.3625223748,"constant.f.00",6139
"33917",2039,41652.6910858028,"constant.f.00",6139
"33918",2040,297820.96141797,"constant.f.00",6139
"33919",2041,448420.629758179,"constant.f.00",6139
"33920",2042,480925.556530595,"constant.f.00",6139
"33921",2043,463339.186366809,"constant.f.00",6139
"33922",2044,402918.169974611,"constant.f.00",6139
"33923",2045,356107.793195432,"constant.f.00",6139
"33924",2046,323142.843354545,"constant.f.00",6139
"33925",2047,0,"constant.f.00",6139
"33926",2048,0,"constant.f.00",6139
"33927",2049,0,"constant.f.00",6139
"33928",2050,0,"constant.f.00",6139
"33929",2051,0,"constant.f.00",6139
"33930",2052,0,"constant.f.00",6139
"33931",2023,16900.9119893096,"constant.f.00",7527
"33932",2024,18951.0615981765,"constant.f.00",7527
"33933",2025,20324.8082080819,"constant.f.00",7527
"33934",2026,22617.9831322093,"constant.f.00",7527
"33935",2027,27704.1433665319,"constant.f.00",7527
"33936",2028,32607.0042743335,"constant.f.00",7527
"33937",2029,30322.7660500348,"constant.f.00",7527
"33938",2030,52033.7302602768,"constant.f.00",7527
"33939",2031,70964.4071413355,"constant.f.00",7527
"33940",2032,77128.0112120574,"constant.f.00",7527
"33941",2033,80506.3230524458,"constant.f.00",7527
"33942",2034,83600.6412854532,"constant.f.00",7527
"33943",2035,82133.2916339136,"constant.f.00",7527
"33944",2036,78880.9385143683,"constant.f.00",7527
"33945",2037,62896.2607631397,"constant.f.00",7527
"33946",2038,71937.7911333769,"constant.f.00",7527
"33947",2039,84940.5394790495,"constant.f.00",7527
"33948",2040,87203.0631992309,"constant.f.00",7527
"33949",2041,81748.2837765554,"constant.f.00",7527
"33950",2042,73868.9615756313,"constant.f.00",7527
"33951",2043,69742.1380136896,"constant.f.00",7527
"33952",2044,62830.0350302165,"constant.f.00",7527
"33953",2045,44376.1916835832,"constant.f.00",7527
"33954",2046,31920.0421659236,"constant.f.00",7527
"33955",2047,26055.0420349896,"constant.f.00",7527
"33956",2048,22041.6970954686,"constant.f.00",7527
"33957",2049,24645.7789034281,"constant.f.00",7527
"33958",2050,23270.5617569618,"constant.f.00",7527
"33959",2051,22208.8121881266,"constant.f.00",7527
"33960",2052,22417.2997002228,"constant.f.00",7527
"33961",2023,18788.1523200008,"constant.f.00",478
"33962",2024,18834.8764332797,"constant.f.00",478
"33963",2025,19742.5668899744,"constant.f.00",478
"33964",2026,20557.0930356732,"constant.f.00",478
"33965",2027,21429.8840306728,"constant.f.00",478
"33966",2028,20768.59472493,"constant.f.00",478
"33967",2029,17628.0843609819,"constant.f.00",478
"33968",2030,21595.1300331892,"constant.f.00",478
"33969",2031,23228.6548175391,"constant.f.00",478
"33970",2032,27714.2845574347,"constant.f.00",478
"33971",2033,42117.2564915016,"constant.f.00",478
"33972",2034,59383.9379127791,"constant.f.00",478
"33973",2035,65623.4915696921,"constant.f.00",478
"33974",2036,61107.6802438149,"constant.f.00",478
"33975",2037,51308.637963323,"constant.f.00",478
"33976",2038,43274.0119376701,"constant.f.00",478
"33977",2039,36947.9898183851,"constant.f.00",478
"33978",2040,30320.7476777753,"constant.f.00",478
"33979",2041,37679.0686162662,"constant.f.00",478
"33980",2042,42166.3091499951,"constant.f.00",478
"33981",2043,38711.9514896213,"constant.f.00",478
"33982",2044,34094.5124400105,"constant.f.00",478
"33983",2045,35571.4052685823,"constant.f.00",478
"33984",2046,35907.0368509283,"constant.f.00",478
"33985",2047,31061.6868718626,"constant.f.00",478
"33986",2048,22927.1293110379,"constant.f.00",478
"33987",2049,17945.916385233,"constant.f.00",478
"33988",2050,15256.6661437695,"constant.f.00",478
"33989",2051,13762.0501305581,"constant.f.00",478
"33990",2052,10679.2068679063,"constant.f.00",478
"33991",2023,16613.9759098988,"constant.f.00",3575
"33992",2024,17021.8527891671,"constant.f.00",3575
"33993",2025,16541.9159328474,"constant.f.00",3575
"33994",2026,14985.278925259,"constant.f.00",3575
"33995",2027,13182.0719502678,"constant.f.00",3575
"33996",2028,12165.3203147668,"constant.f.00",3575
"33997",2029,11386.0250827299,"constant.f.00",3575
"33998",2030,13885.6768758262,"constant.f.00",3575
"33999",2031,28511.5414555417,"constant.f.00",3575
"34000",2032,35715.5184209398,"constant.f.00",3575
"34001",2033,41776.6072936768,"constant.f.00",3575
"34002",2034,42663.7269225426,"constant.f.00",3575
"34003",2035,36923.8951893498,"constant.f.00",3575
"34004",2036,34296.7509388445,"constant.f.00",3575
"34005",2037,29800.4242977154,"constant.f.00",3575
"34006",2038,21640.5880225234,"constant.f.00",3575
"34007",2039,90692.82480491,"constant.f.00",3575
"34008",2040,172627.524020288,"constant.f.00",3575
"34009",2041,192227.557926905,"constant.f.00",3575
"34010",2042,175896.266498263,"constant.f.00",3575
"34011",2043,146882.205138002,"constant.f.00",3575
"34012",2044,119625.422163236,"constant.f.00",3575
"34013",2045,99022.500511393,"constant.f.00",3575
"34014",2046,60459.6255509864,"constant.f.00",3575
"34015",2047,27847.9581669756,"constant.f.00",3575
"34016",2048,14433.4898755823,"constant.f.00",3575
"34017",2049,9118.53935353638,"constant.f.00",3575
"34018",2050,7069.12395828446,"constant.f.00",3575
"34019",2051,6287.18210389322,"constant.f.00",3575
"34020",2052,6226.04673483574,"constant.f.00",3575
"34021",2023,24611.2228840336,"constant.f.00",4861
"34022",2024,28787.081904391,"constant.f.00",4861
"34023",2025,32629.5686106823,"constant.f.00",4861
"34024",2026,33890.5760896619,"constant.f.00",4861
"34025",2027,32862.7923911816,"constant.f.00",4861
"34026",2028,36121.9118397675,"constant.f.00",4861
"34027",2029,30450.3777532442,"constant.f.00",4861
"34028",2030,35290.2809220602,"constant.f.00",4861
"34029",2031,42576.957404033,"constant.f.00",4861
"34030",2032,42259.5400357189,"constant.f.00",4861
"34031",2033,44774.9522788925,"constant.f.00",4861
"34032",2034,49787.3854463974,"constant.f.00",4861
"34033",2035,54165.7475406921,"constant.f.00",4861
"34034",2036,56571.6037522187,"constant.f.00",4861
"34035",2037,48578.1195239666,"constant.f.00",4861
"34036",2038,41075.4256881928,"constant.f.00",4861
"34037",2039,38483.0724456721,"constant.f.00",4861
"34038",2040,33642.7633720212,"constant.f.00",4861
"34039",2041,28023.72041669,"constant.f.00",4861
"34040",2042,21462.5822574192,"constant.f.00",4861
"34041",2043,18557.0949917588,"constant.f.00",4861
"34042",2044,16409.2505030529,"constant.f.00",4861
"34043",2045,18459.1310067434,"constant.f.00",4861
"34044",2046,17863.7559606201,"constant.f.00",4861
"34045",2047,17715.2945836969,"constant.f.00",4861
"34046",2048,17279.3648344027,"constant.f.00",4861
"34047",2049,15825.098076156,"constant.f.00",4861
"34048",2050,15230.3444345408,"constant.f.00",4861
"34049",2051,16960.6110263856,"constant.f.00",4861
"34050",2052,15351.5632808374,"constant.f.00",4861
"34051",2023,20365.7138078818,"constant.f.00",6381
"34052",2024,20629.9791783913,"constant.f.00",6381
"34053",2025,19787.6751169334,"constant.f.00",6381
"34054",2026,17863.7295067332,"constant.f.00",6381
"34055",2027,19713.1271245744,"constant.f.00",6381
"34056",2028,21274.6126426757,"constant.f.00",6381
"34057",2029,28347.8254871372,"constant.f.00",6381
"34058",2030,41084.6819519669,"constant.f.00",6381
"34059",2031,43182.0500010611,"constant.f.00",6381
"34060",2032,39062.772383498,"constant.f.00",6381
"34061",2033,34010.8754290697,"constant.f.00",6381
"34062",2034,30342.1722433377,"constant.f.00",6381
"34063",2035,32920.1707591881,"constant.f.00",6381
"34064",2036,30291.8482270932,"constant.f.00",6381
"34065",2037,28148.5530692216,"constant.f.00",6381
"34066",2038,31493.2822191812,"constant.f.00",6381
"34067",2039,33619.0969189717,"constant.f.00",6381
"34068",2040,37372.2809951812,"constant.f.00",6381
"34069",2041,47314.5020662769,"constant.f.00",6381
"34070",2042,52637.2572770466,"constant.f.00",6381
"34071",2043,49666.3285202445,"constant.f.00",6381
"34072",2044,42116.4195611328,"constant.f.00",6381
"34073",2045,33078.7522547542,"constant.f.00",6381
"34074",2046,25861.8140505383,"constant.f.00",6381
"34075",2047,29117.3530533115,"constant.f.00",6381
"34076",2048,28267.6550609927,"constant.f.00",6381
"34077",2049,22582.1731164626,"constant.f.00",6381
"34078",2050,19703.3584745206,"constant.f.00",6381
"34079",2051,19562.4160110299,"constant.f.00",6381
"34080",2052,19171.2486582627,"constant.f.00",6381
"34081",2023,25747.2796292418,"constant.f.00",7262
"34082",2024,24077.0395498824,"constant.f.00",7262
"34083",2025,22227.6266964917,"constant.f.00",7262
"34084",2026,24467.5741714034,"constant.f.00",7262
"34085",2027,27167.3061647802,"constant.f.00",7262
"34086",2028,24580.0060746896,"constant.f.00",7262
"34087",2029,116705.367188471,"constant.f.00",7262
"34088",2030,154710.202798274,"constant.f.00",7262
"34089",2031,133533.400356891,"constant.f.00",7262
"34090",2032,113873.494892508,"constant.f.00",7262
"34091",2033,90059.5541077258,"constant.f.00",7262
"34092",2034,69243.227358114,"constant.f.00",7262
"34093",2035,72925.0228693986,"constant.f.00",7262
"34094",2036,60702.3931429519,"constant.f.00",7262
"34095",2037,46883.4868918895,"constant.f.00",7262
"34096",2038,36087.4480385119,"constant.f.00",7262
"34097",2039,27109.4701086503,"constant.f.00",7262
"34098",2040,21550.8540729211,"constant.f.00",7262
"34099",2041,21735.6553312339,"constant.f.00",7262
"34100",2042,20311.5349126475,"constant.f.00",7262
"34101",2043,21689.4191258254,"constant.f.00",7262
"34102",2044,19825.8378107396,"constant.f.00",7262
"34103",2045,18626.7841496186,"constant.f.00",7262
"34104",2046,18503.6499894115,"constant.f.00",7262
"34105",2047,0,"constant.f.00",7262
"34106",2048,0,"constant.f.00",7262
"34107",2049,0,"constant.f.00",7262
"34108",2050,0,"constant.f.00",7262
"34109",2051,0,"constant.f.00",7262
"34110",2052,0,"constant.f.00",7262
"34111",2023,31196.673303533,"constant.f.00",1374
"34112",2024,34217.4787552756,"constant.f.00",1374
"34113",2025,35028.7248417967,"constant.f.00",1374
"34114",2026,43405.3234262214,"constant.f.00",1374
"34115",2027,45047.3188435008,"constant.f.00",1374
"34116",2028,42674.7334061452,"constant.f.00",1374
"34117",2029,33297.057144735,"constant.f.00",1374
"34118",2030,25749.6516926666,"constant.f.00",1374
"34119",2031,30769.5402549901,"constant.f.00",1374
"34120",2032,33947.0819609902,"constant.f.00",1374
"34121",2033,28961.3669282664,"constant.f.00",1374
"34122",2034,41048.6968697871,"constant.f.00",1374
"34123",2035,55439.7860801733,"constant.f.00",1374
"34124",2036,58305.4435937579,"constant.f.00",1374
"34125",2037,58638.0423576239,"constant.f.00",1374
"34126",2038,51482.429530894,"constant.f.00",1374
"34127",2039,43659.9321500247,"constant.f.00",1374
"34128",2040,45207.1967602498,"constant.f.00",1374
"34129",2041,44443.4495699026,"constant.f.00",1374
"34130",2042,37804.3261214653,"constant.f.00",1374
"34131",2043,32492.6372210763,"constant.f.00",1374
"34132",2044,26140.7864669032,"constant.f.00",1374
"34133",2045,20871.8934793937,"constant.f.00",1374
"34134",2046,17551.6178445438,"constant.f.00",1374
"34135",2047,12912.5733466083,"constant.f.00",1374
"34136",2048,8228.51222264262,"constant.f.00",1374
"34137",2049,7292.76964530152,"constant.f.00",1374
"34138",2050,7597.90499889198,"constant.f.00",1374
"34139",2051,7941.27298338352,"constant.f.00",1374
"34140",2052,7552.65969451632,"constant.f.00",1374
"34141",2023,13697.1992527814,"constant.f.00",717
"34142",2024,16803.5177567553,"constant.f.00",717
"34143",2025,19109.4901793151,"constant.f.00",717
"34144",2026,38196.1304902774,"constant.f.00",717
"34145",2027,95474.9084042954,"constant.f.00",717
"34146",2028,142991.574318272,"constant.f.00",717
"34147",2029,163366.659269623,"constant.f.00",717
"34148",2030,171572.793325652,"constant.f.00",717
"34149",2031,174335.631528704,"constant.f.00",717
"34150",2032,180896.275391262,"constant.f.00",717
"34151",2033,182640.352146493,"constant.f.00",717
"34152",2034,179363.727069889,"constant.f.00",717
"34153",2035,188475.751389115,"constant.f.00",717
"34154",2036,188132.179267962,"constant.f.00",717
"34155",2037,182149.064177426,"constant.f.00",717
"34156",2038,171854.696527005,"constant.f.00",717
"34157",2039,156855.712994732,"constant.f.00",717
"34158",2040,139841.631838684,"constant.f.00",717
"34159",2041,107368.606611242,"constant.f.00",717
"34160",2042,87198.4164299737,"constant.f.00",717
"34161",2043,79976.087969252,"constant.f.00",717
"34162",2044,73073.9176688164,"constant.f.00",717
"34163",2045,64179.7950241555,"constant.f.00",717
"34164",2046,58403.1321159483,"constant.f.00",717
"34165",2047,49896.921496223,"constant.f.00",717
