"","year","biomass","control.rule","sim"
"41491",2023,18881.6563576379,"big.fish",4273
"41492",2024,21164.3159205211,"big.fish",4273
"41493",2025,22724.8374270265,"big.fish",4273
"41494",2026,23320.4294956659,"big.fish",4273
"41495",2027,33493.1268355019,"big.fish",4273
"41496",2028,42999.2816076366,"big.fish",4273
"41497",2029,56102.6210938425,"big.fish",4273
"41498",2030,64745.4906450335,"big.fish",4273
"41499",2031,61589.699596644,"big.fish",4273
"41500",2032,51049.8776795471,"big.fish",4273
"41501",2033,40387.8442463466,"big.fish",4273
"41502",2034,34564.3493190672,"big.fish",4273
"41503",2035,32970.9106073758,"big.fish",4273
"41504",2036,30052.8617825345,"big.fish",4273
"41505",2037,29303.7021922029,"big.fish",4273
"41506",2038,34290.2599871603,"big.fish",4273
"41507",2039,35984.5166264734,"big.fish",4273
"41508",2040,38625.873532146,"big.fish",4273
"41509",2041,44200.7711327296,"big.fish",4273
"41510",2042,44032.4850467381,"big.fish",4273
"41511",2043,42636.8277891468,"big.fish",4273
"41512",2044,37419.5629123606,"big.fish",4273
"41513",2045,29789.06918528,"big.fish",4273
"41514",2046,25966.4811469243,"big.fish",4273
"41515",2047,20673.1549402507,"big.fish",4273
"41516",2048,21224.3706654029,"big.fish",4273
"41517",2049,23232.2647439636,"big.fish",4273
"41518",2050,22079.3149618821,"big.fish",4273
"41519",2051,20074.3408974929,"big.fish",4273
"41520",2052,18496.8713358974,"big.fish",4273
"41521",2023,21937.0054266597,"big.fish",5156
"41522",2024,21780.417803087,"big.fish",5156
"41523",2025,20701.9192322656,"big.fish",5156
"41524",2026,34091.5200642029,"big.fish",5156
"41525",2027,38961.5179664574,"big.fish",5156
"41526",2028,34847.2566531464,"big.fish",5156
"41527",2029,27877.9448751928,"big.fish",5156
"41528",2030,22190.8648214697,"big.fish",5156
"41529",2031,18006.0866115082,"big.fish",5156
"41530",2032,15147.5415449254,"big.fish",5156
"41531",2033,38495.147737282,"big.fish",5156
"41532",2034,50527.7604621473,"big.fish",5156
"41533",2035,47418.2626928114,"big.fish",5156
"41534",2036,41530.5972837632,"big.fish",5156
"41535",2037,34303.4485885352,"big.fish",5156
"41536",2038,29708.0503110031,"big.fish",5156
"41537",2039,25273.5860571919,"big.fish",5156
"41538",2040,19029.5697916879,"big.fish",5156
"41539",2041,17254.3340044453,"big.fish",5156
"41540",2042,17791.9177457621,"big.fish",5156
"41541",2043,16420.9296663579,"big.fish",5156
"41542",2044,14791.0007427867,"big.fish",5156
"41543",2045,12405.6672817843,"big.fish",5156
"41544",2046,10135.5118168098,"big.fish",5156
"41545",2047,13320.2908600137,"big.fish",5156
"41546",2048,16762.6631862428,"big.fish",5156
"41547",2049,16335.8415917566,"big.fish",5156
"41548",2050,13799.3478859927,"big.fish",5156
"41549",2051,12015.3482994473,"big.fish",5156
"41550",2052,14333.8467129507,"big.fish",5156
"41551",2023,15274.8060259323,"big.fish",3929
"41552",2024,17332.2337633709,"big.fish",3929
"41553",2025,18920.8139173903,"big.fish",3929
"41554",2026,19624.3743471564,"big.fish",3929
"41555",2027,19144.5745179162,"big.fish",3929
"41556",2028,20782.1933929737,"big.fish",3929
"41557",2029,22961.559839122,"big.fish",3929
"41558",2030,25460.6240310817,"big.fish",3929
"41559",2031,26999.1529916498,"big.fish",3929
"41560",2032,25634.5167048494,"big.fish",3929
"41561",2033,24444.0711123518,"big.fish",3929
"41562",2034,23062.0376516792,"big.fish",3929
"41563",2035,159518.271608971,"big.fish",3929
"41564",2036,219306.128435865,"big.fish",3929
"41565",2037,245824.794622038,"big.fish",3929
"41566",2038,189150.447975029,"big.fish",3929
"41567",2039,148699.431283222,"big.fish",3929
"41568",2040,114318.74208744,"big.fish",3929
"41569",2041,92275.6087906532,"big.fish",3929
"41570",2042,47536.2986571102,"big.fish",3929
"41571",2043,33100.5526310423,"big.fish",3929
"41572",2044,28487.9420983389,"big.fish",3929
"41573",2045,25544.0762132306,"big.fish",3929
"41574",2046,19961.2271468318,"big.fish",3929
"41575",2047,17789.7778933589,"big.fish",3929
"41576",2048,14612.107784227,"big.fish",3929
"41577",2049,12390.206421808,"big.fish",3929
"41578",2050,12193.4313503554,"big.fish",3929
"41579",2051,14796.8769057715,"big.fish",3929
"41580",2052,15399.1921157391,"big.fish",3929
"41581",2023,15818.3803874316,"big.fish",6995
"41582",2024,15999.2747671931,"big.fish",6995
"41583",2025,15263.6643977633,"big.fish",6995
"41584",2026,24626.7815956485,"big.fish",6995
"41585",2027,47558.2286627945,"big.fish",6995
"41586",2028,56098.1487185094,"big.fish",6995
"41587",2029,52371.6244658247,"big.fish",6995
"41588",2030,44946.3478010444,"big.fish",6995
"41589",2031,37240.4477587552,"big.fish",6995
"41590",2032,33289.8202867862,"big.fish",6995
"41591",2033,31597.3313104043,"big.fish",6995
"41592",2034,32858.0039280789,"big.fish",6995
"41593",2035,62050.1839512835,"big.fish",6995
"41594",2036,77231.0824127284,"big.fish",6995
"41595",2037,75429.8260490562,"big.fish",6995
"41596",2038,67518.8166319992,"big.fish",6995
"41597",2039,49061.3424845704,"big.fish",6995
"41598",2040,40040.6152084842,"big.fish",6995
"41599",2041,38475.2018162748,"big.fish",6995
"41600",2042,28917.0551551812,"big.fish",6995
"41601",2043,22898.1061608854,"big.fish",6995
"41602",2044,18833.5368472445,"big.fish",6995
"41603",2045,19496.2260325444,"big.fish",6995
"41604",2046,19070.6475634541,"big.fish",6995
"41605",2047,18279.6782969761,"big.fish",6995
"41606",2048,16310.9623368411,"big.fish",6995
"41607",2049,14332.200703867,"big.fish",6995
"41608",2050,12720.1135356081,"big.fish",6995
"41609",2051,15895.7975276667,"big.fish",6995
"41610",2052,15213.0979337701,"big.fish",6995
"41611",2023,19357.7521683703,"big.fish",7718
"41612",2024,18415.6319214932,"big.fish",7718
"41613",2025,16681.1900271563,"big.fish",7718
"41614",2026,14388.0394108802,"big.fish",7718
"41615",2027,12714.7490994772,"big.fish",7718
"41616",2028,10618.3012232941,"big.fish",7718
"41617",2029,16047.4895759314,"big.fish",7718
"41618",2030,25097.7384098769,"big.fish",7718
"41619",2031,25746.140504928,"big.fish",7718
"41620",2032,30464.8823201738,"big.fish",7718
"41621",2033,31641.3244186779,"big.fish",7718
"41622",2034,27069.9917975714,"big.fish",7718
"41623",2035,22244.2425281087,"big.fish",7718
"41624",2036,29925.7306213857,"big.fish",7718
"41625",2037,162333.309404078,"big.fish",7718
"41626",2038,221476.326545141,"big.fish",7718
"41627",2039,197179.861704571,"big.fish",7718
"41628",2040,135646.011425878,"big.fish",7718
"41629",2041,82248.7325596357,"big.fish",7718
"41630",2042,53067.3452700491,"big.fish",7718
"41631",2043,37856.100629291,"big.fish",7718
"41632",2044,19635.4773976868,"big.fish",7718
"41633",2045,14045.1489339168,"big.fish",7718
"41634",2046,10971.2643680314,"big.fish",7718
"41635",2047,9291.785487884,"big.fish",7718
"41636",2048,7431.47835491596,"big.fish",7718
"41637",2049,6078.48163880232,"big.fish",7718
"41638",2050,7081.69835033168,"big.fish",7718
"41639",2051,6866.98931653632,"big.fish",7718
"41640",2052,7112.29002632975,"big.fish",7718
"41641",2023,17349.761334381,"big.fish",9842
"41642",2024,17433.1847589082,"big.fish",9842
"41643",2025,15330.1325501966,"big.fish",9842
"41644",2026,14780.8635920967,"big.fish",9842
"41645",2027,14795.8299195968,"big.fish",9842
"41646",2028,14173.4924863579,"big.fish",9842
"41647",2029,11786.5706378515,"big.fish",9842
"41648",2030,10915.1741541289,"big.fish",9842
"41649",2031,14340.3888638328,"big.fish",9842
"41650",2032,21428.8464774907,"big.fish",9842
"41651",2033,36515.6823451873,"big.fish",9842
"41652",2034,44742.082267771,"big.fish",9842
"41653",2035,44696.9478936023,"big.fish",9842
"41654",2036,40679.2254039527,"big.fish",9842
"41655",2037,40000.7686690229,"big.fish",9842
"41656",2038,38170.3695056307,"big.fish",9842
"41657",2039,35474.3684564957,"big.fish",9842
"41658",2040,29372.5101675128,"big.fish",9842
"41659",2041,26769.584729418,"big.fish",9842
"41660",2042,24029.9804656757,"big.fish",9842
"41661",2043,19873.7491720158,"big.fish",9842
"41662",2044,19019.5446017005,"big.fish",9842
"41663",2045,19277.0423847245,"big.fish",9842
"41664",2046,18829.4593615672,"big.fish",9842
"41665",2047,17065.8400466796,"big.fish",9842
"41666",2048,14277.1521100061,"big.fish",9842
"41667",2049,11983.832671385,"big.fish",9842
"41668",2050,14843.6660834597,"big.fish",9842
"41669",2051,16150.227443315,"big.fish",9842
"41670",2052,15751.0463196279,"big.fish",9842
"41671",2023,18723.9406958822,"big.fish",4363
"41672",2024,23640.6694567431,"big.fish",4363
"41673",2025,27362.080436567,"big.fish",4363
"41674",2026,31484.0348738492,"big.fish",4363
"41675",2027,33922.908840163,"big.fish",4363
"41676",2028,46022.9890923964,"big.fish",4363
"41677",2029,53145.6933224104,"big.fish",4363
"41678",2030,58817.9251089905,"big.fish",4363
"41679",2031,85031.7980532088,"big.fish",4363
"41680",2032,83337.4468061423,"big.fish",4363
"41681",2033,77386.0942351222,"big.fish",4363
"41682",2034,63969.4206216124,"big.fish",4363
"41683",2035,75747.5560637735,"big.fish",4363
"41684",2036,87022.9876809248,"big.fish",4363
"41685",2037,110928.66424022,"big.fish",4363
"41686",2038,100570.535464622,"big.fish",4363
"41687",2039,80560.9952500428,"big.fish",4363
"41688",2040,67480.2906508643,"big.fish",4363
"41689",2041,60514.4017654425,"big.fish",4363
"41690",2042,43068.6020242376,"big.fish",4363
"41691",2043,30485.674018829,"big.fish",4363
"41692",2044,20730.5936516678,"big.fish",4363
"41693",2045,16002.0435999329,"big.fish",4363
"41694",2046,14519.789106608,"big.fish",4363
"41695",2047,12176.5390255433,"big.fish",4363
"41696",2048,9002.81424469015,"big.fish",4363
"41697",2049,8724.16815476022,"big.fish",4363
"41698",2050,9535.33491044215,"big.fish",4363
"41699",2051,10158.2323125462,"big.fish",4363
"41700",2052,10525.6579529243,"big.fish",4363
"41701",2023,14411.582896942,"big.fish",4080
"41702",2024,13029.563358575,"big.fish",4080
"41703",2025,11616.5257019033,"big.fish",4080
"41704",2026,10563.4689379224,"big.fish",4080
"41705",2027,10392.3966907073,"big.fish",4080
"41706",2028,9101.94587916535,"big.fish",4080
"41707",2029,11348.9994199325,"big.fish",4080
"41708",2030,11276.062672976,"big.fish",4080
"41709",2031,27308.3802371755,"big.fish",4080
"41710",2032,36959.686287564,"big.fish",4080
"41711",2033,34051.8995959218,"big.fish",4080
"41712",2034,27236.8040511915,"big.fish",4080
"41713",2035,35509.295433278,"big.fish",4080
"41714",2036,45109.4157419555,"big.fish",4080
"41715",2037,41870.557132317,"big.fish",4080
"41716",2038,59721.4400517589,"big.fish",4080
"41717",2039,65920.1815085319,"big.fish",4080
"41718",2040,56717.3096681723,"big.fish",4080
"41719",2041,52519.1586803968,"big.fish",4080
"41720",2042,37308.9800582697,"big.fish",4080
"41721",2043,28000.3049817097,"big.fish",4080
"41722",2044,21079.1385972775,"big.fish",4080
"41723",2045,14824.3466920893,"big.fish",4080
"41724",2046,11749.9319285614,"big.fish",4080
"41725",2047,12581.788793133,"big.fish",4080
"41726",2048,12508.0088438798,"big.fish",4080
"41727",2049,13696.7643015649,"big.fish",4080
"41728",2050,12779.2167204983,"big.fish",4080
"41729",2051,11105.662530254,"big.fish",4080
"41730",2052,9405.24472006658,"big.fish",4080
"41731",2023,24699.6784503909,"big.fish",2875
"41732",2024,29035.0531228693,"big.fish",2875
"41733",2025,30935.1951847806,"big.fish",2875
"41734",2026,30782.8571230786,"big.fish",2875
"41735",2027,30007.0586659698,"big.fish",2875
"41736",2028,32248.1138098463,"big.fish",2875
"41737",2029,26005.223335344,"big.fish",2875
"41738",2030,30637.8608371069,"big.fish",2875
"41739",2031,47530.4871525298,"big.fish",2875
"41740",2032,57786.9728166799,"big.fish",2875
"41741",2033,58256.5630867697,"big.fish",2875
"41742",2034,53758.6358284467,"big.fish",2875
"41743",2035,69376.0292100435,"big.fish",2875
"41744",2036,82380.7115095878,"big.fish",2875
"41745",2037,79018.4249889968,"big.fish",2875
"41746",2038,62519.7145960554,"big.fish",2875
"41747",2039,42886.8325359036,"big.fish",2875
"41748",2040,39715.7195559786,"big.fish",2875
"41749",2041,38228.8339659194,"big.fish",2875
"41750",2042,24705.8165087459,"big.fish",2875
"41751",2043,19247.3967063462,"big.fish",2875
"41752",2044,16453.8018446894,"big.fish",2875
"41753",2045,17617.0312358629,"big.fish",2875
"41754",2046,23029.8134813816,"big.fish",2875
"41755",2047,24682.6625335911,"big.fish",2875
"41756",2048,24619.863214467,"big.fish",2875
"41757",2049,22604.539983071,"big.fish",2875
"41758",2050,26823.1279961869,"big.fish",2875
"41759",2051,29806.8203403512,"big.fish",2875
"41760",2052,31113.9250640665,"big.fish",2875
"41761",2023,18419.2285834345,"big.fish",405
"41762",2024,22141.1332827329,"big.fish",405
"41763",2025,25162.7229223157,"big.fish",405
"41764",2026,29644.6283041799,"big.fish",405
"41765",2027,52765.8976034103,"big.fish",405
"41766",2028,79736.5655467875,"big.fish",405
"41767",2029,87650.7676092045,"big.fish",405
"41768",2030,86529.5377514137,"big.fish",405
"41769",2031,76142.4271856425,"big.fish",405
"41770",2032,68026.9255261877,"big.fish",405
"41771",2033,72841.6963804419,"big.fish",405
"41772",2034,64383.2315610211,"big.fish",405
"41773",2035,50849.4653794058,"big.fish",405
"41774",2036,51335.7571191451,"big.fish",405
"41775",2037,69034.4562349817,"big.fish",405
"41776",2038,99613.5433316702,"big.fish",405
"41777",2039,122983.882407502,"big.fish",405
"41778",2040,122910.14338737,"big.fish",405
"41779",2041,112961.029167642,"big.fish",405
"41780",2042,99717.4660684143,"big.fish",405
"41781",2043,79335.1278982678,"big.fish",405
"41782",2044,55716.4197053463,"big.fish",405
"41783",2045,35429.4805406459,"big.fish",405
"41784",2046,26559.6896020682,"big.fish",405
"41785",2047,22518.9616298128,"big.fish",405
"41786",2048,19217.1743954475,"big.fish",405
"41787",2049,16488.9220207234,"big.fish",405
"41788",2050,17608.9888109619,"big.fish",405
"41789",2051,19202.1138169445,"big.fish",405
"41790",2052,0,"big.fish",405
"41791",2023,17123.6615879135,"big.fish",7681
"41792",2024,21128.6040060986,"big.fish",7681
"41793",2025,25294.4722781701,"big.fish",7681
"41794",2026,34531.8114459978,"big.fish",7681
"41795",2027,55646.8178643983,"big.fish",7681
"41796",2028,149024.990999116,"big.fish",7681
"41797",2029,214800.197504769,"big.fish",7681
"41798",2030,205764.296652405,"big.fish",7681
"41799",2031,188287.146019929,"big.fish",7681
"41800",2032,173147.679293866,"big.fish",7681
"41801",2033,154375.663085038,"big.fish",7681
"41802",2034,129533.071101223,"big.fish",7681
"41803",2035,103994.18264062,"big.fish",7681
"41804",2036,95883.033357916,"big.fish",7681
"41805",2037,0,"big.fish",7681
"41806",2038,0,"big.fish",7681
"41807",2039,0,"big.fish",7681
"41808",2040,0,"big.fish",7681
"41809",2041,0,"big.fish",7681
"41810",2042,0,"big.fish",7681
"41811",2043,0,"big.fish",7681
"41812",2044,0,"big.fish",7681
"41813",2045,0,"big.fish",7681
"41814",2046,0,"big.fish",7681
"41815",2047,0,"big.fish",7681
"41816",2048,0,"big.fish",7681
"41817",2049,0,"big.fish",7681
"41818",2050,0,"big.fish",7681
"41819",2051,0,"big.fish",7681
"41820",2052,0,"big.fish",7681
"41821",2023,12455.3966262922,"big.fish",466
"41822",2024,11462.7379749729,"big.fish",466
"41823",2025,10165.0194265233,"big.fish",466
"41824",2026,8867.70930930655,"big.fish",466
"41825",2027,10106.0955428748,"big.fish",466
"41826",2028,9985.7221257982,"big.fish",466
"41827",2029,7703.1989165617,"big.fish",466
"41828",2030,14792.2403697896,"big.fish",466
"41829",2031,17838.486691793,"big.fish",466
"41830",2032,15360.4504023311,"big.fish",466
"41831",2033,13300.5406005434,"big.fish",466
"41832",2034,15254.2009609566,"big.fish",466
"41833",2035,104489.652842651,"big.fish",466
"41834",2036,140245.778791223,"big.fish",466
"41835",2037,119415.537230208,"big.fish",466
"41836",2038,89193.2893498294,"big.fish",466
"41837",2039,64346.9500877158,"big.fish",466
"41838",2040,47964.6033303572,"big.fish",466
"41839",2041,39238.4910027316,"big.fish",466
"41840",2042,26810.9124180882,"big.fish",466
"41841",2043,20051.3205408917,"big.fish",466
"41842",2044,17065.6068732579,"big.fish",466
"41843",2045,16623.6557836001,"big.fish",466
"41844",2046,13698.2383746975,"big.fish",466
"41845",2047,11023.3210838388,"big.fish",466
"41846",2048,9489.73951736877,"big.fish",466
"41847",2049,8775.11636392666,"big.fish",466
"41848",2050,9810.47380352536,"big.fish",466
"41849",2051,8981.81789177327,"big.fish",466
"41850",2052,7408.78038086962,"big.fish",466
"41851",2023,17635.828944576,"big.fish",4742
"41852",2024,17544.3902063203,"big.fish",4742
"41853",2025,17172.0159009178,"big.fish",4742
"41854",2026,16732.2654781187,"big.fish",4742
"41855",2027,17908.0005211838,"big.fish",4742
"41856",2028,17892.2133337821,"big.fish",4742
"41857",2029,14104.1744609465,"big.fish",4742
"41858",2030,18262.878759662,"big.fish",4742
"41859",2031,20177.822270484,"big.fish",4742
"41860",2032,29351.0146503284,"big.fish",4742
"41861",2033,35030.262509718,"big.fish",4742
"41862",2034,44967.923124866,"big.fish",4742
"41863",2035,66643.5550078948,"big.fish",4742
"41864",2036,72023.8181889272,"big.fish",4742
"41865",2037,68444.91264157,"big.fish",4742
"41866",2038,57303.2786487308,"big.fish",4742
"41867",2039,49255.8447054424,"big.fish",4742
"41868",2040,57129.9505373368,"big.fish",4742
"41869",2041,66669.2197416722,"big.fish",4742
"41870",2042,60874.675860321,"big.fish",4742
"41871",2043,49631.1317962178,"big.fish",4742
"41872",2044,36583.432048642,"big.fish",4742
"41873",2045,28928.0218569822,"big.fish",4742
"41874",2046,24702.0493605493,"big.fish",4742
"41875",2047,18125.0224358832,"big.fish",4742
"41876",2048,11190.8317943429,"big.fish",4742
"41877",2049,13190.6213756635,"big.fish",4742
"41878",2050,16814.8227211042,"big.fish",4742
"41879",2051,16488.3434908546,"big.fish",4742
"41880",2052,17073.1890566975,"big.fish",4742
"41881",2023,19287.0188001448,"big.fish",8486
"41882",2024,21698.9938171936,"big.fish",8486
"41883",2025,23939.5032265963,"big.fish",8486
"41884",2026,25064.1769477473,"big.fish",8486
"41885",2027,29849.5237151827,"big.fish",8486
"41886",2028,34161.7280622551,"big.fish",8486
"41887",2029,55141.855092141,"big.fish",8486
"41888",2030,64304.2005741006,"big.fish",8486
"41889",2031,70335.1394180758,"big.fish",8486
"41890",2032,70932.4660868084,"big.fish",8486
"41891",2033,57869.4317012469,"big.fish",8486
"41892",2034,49789.5009277759,"big.fish",8486
"41893",2035,40823.0113596947,"big.fish",8486
